WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((73664.259 412054.866,73660.749 412056.587,73659.754 412054.588,73663.242 412052.839,73664.259 412054.866))","0580100000241580",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241580,"1956",Pand in gebruik,,,,"0",pand.3034060c-14d5-4205-834b-ded803d37855
"POLYGON ((73572.986 412082.81,73579.282 412079.294,73582.303 412084.704,73576.007 412088.22,73572.986 412082.81))","0580100000241581",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241581,"1955",Pand in gebruik,woonfunctie,"79","79","1",pand.6a6e6b8a-c6bf-4ab5-9405-17c8c7f8bf60
"POLYGON ((73582.471 412367.315,73584.371 412369.385,73581.877 412371.783,73581.583 412371.455,73580.122 412372.744,73582.337 412375.269,73576.144 412380.702,73575.83 412380.978,73573.401 412378.209,73572.286 412379.186,73570.713 412377.393,73582.471 412367.315))","0580100000241582",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241582,"1978",Pand in gebruik,woonfunctie,"128","128","1",pand.c737b6c2-d445-4c98-b2d9-b3adac047477
"POLYGON ((73575.684 412054.689,73571.96 412055.949,73571.224 412053.746,73574.925 412052.46,73575.684 412054.689))","0580100000241583",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241583,"1955",Pand in gebruik,,,,"0",pand.ead3c3a5-87e1-44bf-be69-2b36302b0a33
"POLYGON ((73569.178 411989.728,73572.021 411988.741,73573.974 411994.253,73571.13 411995.24,73569.178 411989.728))","0580100000241584",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241584,"1972",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.34e3f142-ce01-4ba6-afa6-bc96e114f6e2
"POLYGON ((73569.973 412077.414,73576.268 412073.896,73579.282 412079.294,73572.986 412082.81,73569.973 412077.414))","0580100000241586",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241586,"1955",Pand in gebruik,woonfunctie,"79","79","1",pand.26c777dc-44f1-4aca-9ea7-dc8a484a9905
"POLYGON ((73571.385 411997.287,73572.682 412001.154,73570.259 412001.967,73568.962 411998.1,73571.385 411997.287))","0580100000241587",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241587,"1955",Pand in gebruik,,,,"0",pand.4a0d7d18-5a24-4985-8fc6-5dd1f4b1a6fd
"POLYGON ((73571.385 411997.287,73573.753 411996.493,73575.05 412000.36,73572.682 412001.154,73571.385 411997.287))","0580100000241588",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241588,"1955",Pand in gebruik,,,,"0",pand.5be643d9-9d57-40b3-b22b-d679429be336
"POLYGON ((73570.538 412215.591,73578.193 412209.026,73578.236 412209.084,73578.998 412208.38,73583.027 412213.283,73580.99 412214.896,73580.829 412214.711,73570.78 412223.154,73568.775 412220.849,73572.382 412217.71,73570.538 412215.591))","0580100000241589",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241589,"1980",Pand in gebruik,woonfunctie,"126","126","1",pand.382a9b51-4cb4-4df7-a6c5-f39e88136f53
"POLYGON ((73567.806 412371.774,73574.337 412366.149,73576.328 412368.419,73577.385 412367.504,73580.315 412364.966,73582.471 412367.315,73570.713 412377.393,73569.018 412375.461,73570.161 412374.458,73567.806 412371.774))","0580100000241590",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241590,"1978",Pand in gebruik,woonfunctie,"128","128","1",pand.bc6c31e6-2250-4c99-8d92-a976f0395e8f
"POLYGON ((73575.102 412071.808,73576.268 412073.896,73569.973 412077.414,73566.847 412071.816,73573.143 412068.3,73575.102 412071.808))","0580100000241592",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241592,"1955",Pand in gebruik,woonfunctie,"84","84","1",pand.2d31f7dc-c3a6-4c6e-9456-1a6d69136147
"POLYGON ((73443.616 412194.772,73445.939 412192.068,73453.692 412198.727,73451.876 412200.841,73456.257 412204.603,73455.75 412205.194,73443.616 412194.772))","0580100000241593",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241593,"1981",Pand in gebruik,woonfunctie,"57","57","1",pand.cab314b9-4abe-4199-b7a0-a2b67af1288a
"POLYGON ((73441.669 412368.136,73443.004 412366.967,73445.095 412369.199,73443.765 412370.446,73437.255 412376.359,73433.39 412372.102,73439.902 412366.19,73441.669 412368.136))","0580100000241594",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241594,"1988",Pand in gebruik,woonfunctie,"104","104","1",pand.7bbb5641-0439-4f52-98b0-a3b510cbe1bb
"POLYGON ((73444.677 412352.044,73442.498 412353.977,73440.455 412351.674,73442.634 412349.741,73444.677 412352.044))","0580100000241595",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241595,"1988",Pand in gebruik,,,,"0",pand.889b3475-e6e3-4a21-84bf-e61f9314cdb0
"POLYGON ((73447.346 412374.391,73450.943 412378.353,73444.419 412384.251,73440.835 412380.304,73447.346 412374.391))","0580100000241596",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241596,"1988",Pand in gebruik,woonfunctie,"100","100","1",pand.eb261375-4b30-4939-b657-0aa2a800bf59
"POLYGON ((73444.677 412352.044,73446.233 412353.798,73444.055 412355.732,73442.498 412353.977,73444.677 412352.044))","0580100000241597",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241597,"1988",Pand in gebruik,,,,"0",pand.cc2683f6-b5b5-480a-9b4d-b915f7189c7f
"POLYGON ((73884.276 412404.016,73884.766 412403.638,73883.227 412401.789,73885.584 412399.763,73891.75 412406.675,73892.254 412407.239,73889.488 412409.758,73888.937 412409.135,73884.276 412404.016))","0580100000241142",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241142,"1989",Pand in gebruik,,,,"0",pand.1749e014-a29c-4883-99a2-fd364361d22f
"POLYGON ((73722.6 412152.573,73728.94 412149.116,73732.487 412155.621,73726.148 412159.078,73722.6 412152.573))","0580100000243445",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000243445,"1955",Pand in gebruik,woonfunctie,"96","96","1",pand.1233ded8-351c-4dc0-a818-2bc251d6e7b7
"POLYGON ((74357.302 411823.349,74359.263 411821.579,74362.78 411825.475,74361.816 411826.345,74360.82 411827.245,74357.302 411823.349))","0580100000242987",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242987,"1978",Pand in gebruik,overige gebruiksfunctie,"13","13","1",pand.cd6240d6-b15e-4eee-af0e-274e22c0da40
"POLYGON ((74355.712 411937.261,74359.079 411933.445,74366.287 411939.805,74362.92 411943.621,74355.712 411937.261))","0580100000242988",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242988,"1975",Pand in gebruik,woonfunctie,"115","115","1",pand.636d8866-a818-426f-bd1b-dc207531bdff
"POLYGON ((74359.079 411933.445,74362.579 411929.479,74369.787 411935.839,74366.287 411939.805,74359.079 411933.445))","0580100000242989",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242989,"1975",Pand in gebruik,woonfunctie,"115","115","1",pand.71ad0970-1cf7-4bde-9cc5-8a1864efa2e0
"POLYGON ((74358.583 411836.474,74361.738 411833.73,74361.962 411833.998,74360.353 411835.405,74364.055 411839.436,74364.318 411839.723,74362.729 411841.183,74360.763 411839.007,74360.82 411838.953,74358.583 411836.474))","0580100000242990",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242990,"1978",Pand in gebruik,,,,"0",pand.d5f6aeb2-6176-43fb-b1b1-c3b31658f0c0
"POLYGON ((74363.891 412004.27,74367.288 412008.328,74358.529 412015.654,74355.134 412011.598,74363.891 412004.27))","0580100000242991",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242991,"1975",Pand in gebruik,woonfunctie,"126","126","1",pand.32775152-75b6-4beb-9e19-0ae5527e9c6d
"POLYGON ((73438.597 412082.649,73442.646 412081.37,73443.555 412084.248,73439.506 412085.527,73438.597 412082.649))","0580100000239984",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000239984,"1977",Pand in gebruik,,,,"0",pand.2ebcb5de-61c8-4c97-b1f3-3977bb7ac132
"POLYGON ((73827.615 411730.764,73825.951 411722.841,73830.885 411721.805,73832.549 411729.728,73827.615 411730.764))","0580100000239976",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000239976,"1925",Pand in gebruik,,,,"0",pand.a65b50fd-de48-4939-a641-a882ab040b2f
"POLYGON ((73731.592 411935.772,73739.984 411931.144,73740.027 411931.12,73742.016 411934.739,73742.87 411936.385,73734.177 411941.179,73731.224 411936.022,73731.592 411935.772))","0580100000239977",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000239977,"1860",Pand in gebruik,woonfunctie,"149","149","1",pand.00086025-20cc-4c22-b52b-26dc9f3d40fe
"POLYGON ((73750.419 412359.669,73751.872 412358.386,73753.814 412360.586,73752.357 412361.869,73750.419 412359.669))","0580100000239979",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000239979,"2006",Pand in gebruik,,,,"0",pand.44612da5-7a21-43d7-8a37-9f1b82bc3f83
"POLYGON ((73437.449 412306.709,73441.08 412310.723,73434.658 412316.493,73434.799 412316.649,73432.097 412318.673,73428.585 412314.705,73437.449 412306.709))","0580100000241598",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241598,"1989",Pand in gebruik,woonfunctie,"116","116","1",pand.826b0956-2d1e-4fa6-8dac-48417d6a6601
"POLYGON ((73443.48 412338.524,73445.427 412340.677,73440.967 412344.712,73439.022 412342.557,73443.48 412338.524))","0580100000241599",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241599,"1989",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.c1f6c8bb-c9a9-417d-afbd-4c7ba8147cb1
"POLYGON ((73445.095 412369.199,73445.66 412369.801,73446.84 412371.101,73445.48 412372.335,73447.346 412374.391,73440.835 412380.304,73437.255 412376.359,73443.765 412370.446,73445.095 412369.199))","0580100000241600",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241600,"1988",Pand in gebruik,woonfunctie,"104","104","1",pand.01d1ec68-da24-4374-bb75-87e51e057674
"POLYGON ((73436.562 412141.12,73441.771 412142.369,73439.594 412151.453,73434.385 412150.204,73436.562 412141.12))","0580100000241601",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241601,"1981",Pand in gebruik,woonfunctie,"83","83","1",pand.198cfc71-abeb-4055-b423-544af14166c7
"POLYGON ((73441.532 412336.372,73443.48 412338.524,73439.022 412342.557,73437.077 412340.402,73441.532 412336.372))","0580100000241602",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241602,"1989",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.419daf28-f3b6-4760-9126-e8df55aca0ea
"POLYGON ((74357.601 411854.032,74364.746 411847.645,74371.298 411854.933,74367.666 411858.198,74369.53 411860.535,74363.997 411863.207,74362.744 411862.177,74358.842 411857.837,74360.048 411856.753,74357.601 411854.032))","0580100000242992",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242992,"1975",Pand in gebruik,woonfunctie,"181","181","1",pand.ba53f10e-6f82-4136-b907-5cbc33ca50fb
