WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((4.21109407915999 51.6932161394818,4.21109463307744 51.6932165315843,4.21111746566894 51.6932329236346,4.21107634645517 51.6932550558832,4.21105313604826 51.6932381746084,4.21109407915999 51.6932161394818))","0580100000247807",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247807,"2006",Pand in gebruik,,,,"0",pand.edbb1a22-3ac6-4016-94ce-51a6e1ed32e4
"POLYGON ((4.21655620027526 51.6912012486198,4.21661157303803 51.6911892979873,4.21661285033758 51.6911913603139,4.21661686525403 51.6911904745464,4.21664259956908 51.6912389773184,4.21664277894528 51.6912393117152,4.21662487702565 51.6912430611067,4.21658271832951 51.6912518807133,4.21655620027526 51.6912012486198))","0580100000247808",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247808,"1964",Pand in gebruik,,,,"0",pand.ebf3c5b7-d0eb-4c03-8681-2eb17feaf556
"POLYGON ((4.21243964194759 51.6895720408046,4.21299010739294 51.6894257050217,4.21305873316741 51.689531109467,4.21313293548359 51.6896451275911,4.21258958590697 51.6897897106003,4.21243964194759 51.6895720408046))","0580100000244885",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244885,"2009",Pand in gebruik,,,,"0",pand.50b067e9-82d8-4a0b-9271-89f9af462482
"POLYGON ((4.21339817867765 51.6892972395737,4.21354119973385 51.6895048246599,4.21385527034291 51.689451222317,4.21391635056485 51.6895420419123,4.2138537767482 51.6895595554076,4.21319517267331 51.6897347905587,4.21325616051716 51.6898196586583,4.21323590127657 51.6898250828782,4.21323848791069 51.6898318597735,4.21323842447735 51.6898348615647,4.21323617648522 51.6898406730874,4.21323317752639 51.6898442117779,4.21322913397955 51.6898473174998,4.21322548153972 51.6898492855007,4.21322211945687 51.689850654129,4.21321315405686 51.6898528115811,4.21320596741659 51.6898533058644,4.21320036363294 51.6898529979883,4.2131949200709 51.6898520894348,4.21318646052326 51.6898492449145,4.21318069278914 51.6898457801487,4.21317924893189 51.6898445700971,4.21317679943594 51.6898419835901,4.21317612869915 51.6898410779358,4.21315586967269 51.6898464931549,4.2131118280535 51.6897835490084,4.21270435635282 51.6898864898808,4.21265119688663 51.6898087566044,4.21261157989302 51.6898194161093,4.21242292956652 51.6895461457714,4.21260396141396 51.6894972979028,4.21264356483382 51.6894865933194,4.21274927142134 51.6894583752876,4.21286431587738 51.6894298013325,4.2128636766379 51.6894287971098,4.21288382333129 51.689423803313,4.21288896686965 51.6894318104226,4.21295907330876 51.6894144089265,4.21295392999318 51.689406392833,4.21339817867765 51.6892972395737))","0580100000244886",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244886,"2009",Pand in gebruik,"winkelfunctie,woonfunctie","111","1446","7",pand.1ce1ebe9-3b01-4c73-894c-e5701aa6f88d
"POLYGON ((4.20737881776035 51.6908310427907,4.20740409298583 51.6908723605817,4.2073028537959 51.6908965107242,4.20737023029802 51.6910055826062,4.20728655760371 51.6910255498892,4.20718709293341 51.6908635492066,4.2073268490252 51.690830519236,4.20737197898305 51.6908198541193,4.20737881776035 51.6908310427907))","0580100000247390",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247390,"1931",Pand in gebruik,,,,"0",pand.7f26c32c-05d4-44c6-a650-edb456befa0c
"POLYGON ((4.21375213351961 51.691403348337,4.2137208982821 51.6913740988082,4.21370003943484 51.6913541043518,4.21374724031186 51.6913343783428,4.21377626618104 51.6913634888671,4.21379322726933 51.6913564314095,4.21381695328771 51.6913818751237,4.21379846945757 51.6913890881247,4.2137946923004 51.6913852657849,4.21375213351961 51.691403348337))","0580100000247391",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247391,"1900",Pand in gebruik,,,,"0",pand.fa162df5-3fdb-4b9b-a399-457d74febc0f
"POLYGON ((4.22300342480159 51.6950035307313,4.22311418636699 51.695081525997,4.22313060142304 51.6950917481564,4.22290217838398 51.6952150669306,4.22288953786561 51.6952065632584,4.22277846379222 51.6951294725914,4.22300342480159 51.6950035307313))","0580100000247392",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247392,"1990",Pand in gebruik,,,,"0",pand.ebccd9fc-4b66-4acb-8be9-32fb812df490
"POLYGON ((4.21015604271054 51.6912790673877,4.21014978068812 51.6912706983335,4.21024349579173 51.6912432968961,4.21024996747959 51.6912519467207,4.21028140245739 51.6912939999698,4.21018788363207 51.6913216371325,4.21015604271054 51.6912790673877))","0580100000247393",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247393,"1954",Pand in gebruik,woonfunctie,"79","79","1",pand.19e766c6-97ef-4e76-a336-6bd73fc00eca
"POLYGON ((4.2102407201231 51.6959674355045,4.21048160144718 51.6961017918291,4.21012712074097 51.6963472155298,4.21010297702563 51.6963639267078,4.21008581557842 51.6963758088855,4.20984493398372 51.6962414517496,4.20994522170795 51.6961720106736,4.2102407201231 51.6959674355045))","0580100000247394",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247394,"1979",Pand in gebruik,"industriefunctie,winkelfunctie","917","917","1",pand.b1e53d8a-d050-4f36-bab2-8f82ac4a81ee
"POLYGON ((4.20404451969423 51.6946408934063,4.20412043077404 51.6946945623356,4.20411739313951 51.6946962216415,4.20417515358889 51.6947370682141,4.20401787110231 51.6948229903464,4.20396009599029 51.6947821525377,4.2038923138766 51.6948191778897,4.2038164028607 51.6947655088134,4.20404451969423 51.6946408934063))","0580100000247395",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247395,"1985",Pand in gebruik,industriefunctie,"289","289","1",pand.3793aa41-c396-4f3b-bcff-f6a7c13d43af
"POLYGON ((4.20898131696917 51.6932273552565,4.2089218175161 51.6932587316281,4.20889583074998 51.6932396285976,4.2089547748925 51.6932079140483,4.20898131696917 51.6932273552565))","0580100000247397",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247397,"1979",Pand in gebruik,overige gebruiksfunctie,"14","14","1",pand.a6684e39-4c63-4aeb-ac96-5e8380ef2d1f
"POLYGON ((4.21530224475378 51.693263913966,4.21524373978435 51.6932866647565,4.21523949562288 51.6932824332744,4.21505139464406 51.6933557732941,4.21501897320192 51.6933236536641,4.21510853049542 51.6932887366102,4.21509624025427 51.6932757229598,4.21513173878388 51.6932627740608,4.21514339506717 51.6932751341338,4.21527361761795 51.6932243532786,4.21530383918462 51.6932542933942,4.21529557505289 51.6932572760521,4.21530224475378 51.693263913966))","0580100000248770",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248770,"1950",Pand in gebruik,,,,"0",pand.cf53b388-d5d5-4bdb-b0c4-f5c9e142402c
"POLYGON ((4.22201166516648 51.6933772777669,4.22295209832023 51.6940393512062,4.22229887427079 51.694397713035,4.22122435967291 51.6936412514688,4.22131415215201 51.6935919941258,4.22144822137218 51.6936863767911,4.22201166516648 51.6933772777669))","0580100000245913",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245913,"2005",Pand in gebruik,"industriefunctie,kantoorfunctie","120","3120","6",pand.79f5cd50-0138-4dde-8020-458bd92d48bc
"POLYGON ((4.21380274586957 51.6943512937527,4.21377516587265 51.6943271508462,4.21385772067411 51.6942907352752,4.21388606433681 51.6943155510208,4.21388869510532 51.6943178516683,4.21380614027896 51.6943542672608,4.21380274586957 51.6943512937527))","0580100000245914",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245914,"1935",Pand in gebruik,,,,"0",pand.b33b71f5-fee9-439a-a28d-a98ddffc5ec6
"POLYGON ((4.21745950330474 51.6923233917428,4.21745929853553 51.6923234795905,4.21740021920453 51.6922717673815,4.21740032158908 51.6922717234577,4.21747789580892 51.6922374759811,4.21742922674665 51.692194866044,4.2175868028249 51.6921253255218,4.21765847026827 51.6921880583697,4.21750411300468 51.6922561748709,4.21754020833822 51.6922877731649,4.21749757352743 51.6923065844458,4.21745950330474 51.6923233917428))","0580100000245915",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245915,"1975",Pand in gebruik,woonfunctie,"206","206","1",pand.1b580cf4-614b-43ee-a548-4e0570764d9b
"POLYGON ((4.21463537539872 51.6925960494597,4.21459403823948 51.6926082655511,4.21458518805684 51.6926109816012,4.21455961081269 51.6926200833691,4.21455759350455 51.6926175551564,4.21450691854122 51.6925542125625,4.21458193531188 51.6925305667295,4.21463537539872 51.6925960494597))","0580100000247809",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247809,"1958",Pand in gebruik,,,,"0",pand.727ea38c-db07-4110-8f6c-a799d3e66dc3
"POLYGON ((4.21165078784764 51.6925820949009,4.21157591066512 51.6926225682423,4.2115177170678 51.6925809838686,4.21151779030428 51.6925809486466,4.2115925939994 51.6925405195511,4.21165078784764 51.6925820949009))","0580100000247810",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247810,"1954",Pand in gebruik,woonfunctie,"74","74","1",pand.ef1ec597-4a99-4721-aead-5e9724dad46e
"POLYGON ((4.21918907085031 51.6887300679103,4.21925908401864 51.6887161405923,4.21930163630328 51.6887989698277,4.21930355536564 51.6887985844475,4.21931320990992 51.6888173335155,4.21931126192831 51.6888177186074,4.21924100141865 51.6888316974265,4.21918907085031 51.6887300679103))","0580100000247812",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247812,"1973",Pand in gebruik,woonfunctie,"124","124","1",pand.3c9076cd-23f8-42e5-808c-02e71f54ed49
"POLYGON ((4.21912302863523 51.6913697087222,4.219179718312 51.6913409061,4.21929764778815 51.6914297457712,4.21930126574036 51.6914324696489,4.2193118056536 51.6914404763435,4.21931165919642 51.6914405467973,4.21925636151875 51.6914686532113,4.21922730988822 51.6914465644512,4.21922558062436 51.6914474371454,4.21912302863523 51.6913697087222))","0580100000247813",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247813,"1973",Pand in gebruik,woonfunctie,"178","178","1",pand.c4ff4840-d90b-4ec2-b5a0-cd33f6d732f8
"POLYGON ((4.21911855805714 51.6896724854806,4.21912831308091 51.6896705422079,4.2191610669987 51.6896640280383,4.21918872567794 51.6897148147403,4.21916098433176 51.6897198866891,4.21914603730486 51.6897229377994,4.21911855805714 51.6896724854806))","0580100000247814",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247814,"1971",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.d756a9a6-8c39-439c-9e9a-cae5da99dfe4
"POLYGON ((4.21559275446785 51.6960056788666,4.21578463742855 51.695905668561,4.21616042550522 51.6961841032788,4.21606014362404 51.6962363711311,4.21613338003028 51.6962911919888,4.21597839725455 51.6963722179239,4.21597675181544 51.6963709609473,4.21597597464233 51.6963713666831,4.21593529501747 51.6963413131954,4.21598624587657 51.6963126794186,4.21558051053603 51.6960120646356,4.21559275446785 51.6960056788666))","0580100000247404",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247404,"1994",Pand in gebruik,industriefunctie,"937","937","1",pand.e2f5d109-e42d-48de-8b64-d9d15fc16a5c
"POLYGON ((4.2189553475016 51.6914549266921,4.21895569918593 51.6914547504144,4.21894470542872 51.691446397567,4.21897057331974 51.6914332615576,4.21898155285055 51.6914416052714,4.21901193501066 51.6914261680772,4.21911397386933 51.6915041611585,4.21905814846467 51.6915325318954,4.2189553475016 51.6914549266921))","0580100000247815",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247815,"1973",Pand in gebruik,woonfunctie,"151","151","1",pand.e4d0b204-a673-44c7-b2d7-ad8cbc57c5d5
"POLYGON ((4.21907603464026 51.6896809427632,4.21911855805714 51.6896724854806,4.21914603730486 51.6897229377994,4.21910363910857 51.6897315851164,4.21907603464026 51.6896809427632))","0580100000247816",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247816,"1971",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.c1208a40-ed6a-4ee2-bcd0-ab8bcbf17d43
"POLYGON ((4.21549152082921 51.6943116943262,4.21550996299792 51.694301657998,4.21556679212046 51.6943419771781,4.21556704799593 51.6943421505345,4.21556619715241 51.6943426094662,4.21556295471157 51.6943443748888,4.21545837478025 51.6944013185951,4.2154012898057 51.6943608260061,4.21549152082921 51.6943116943262))","0580100000247405",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247405,"2000",Pand in gebruik,,,,"0",pand.be452881-ca93-47b7-aec8-19de4d0f840a
"POLYGON ((4.21259534127706 51.6947156356852,4.21262239124517 51.6947011285597,4.21265592883526 51.6947253314855,4.21262887886331 51.6947398386187,4.21259534127706 51.6947156356852))","0580100000247406",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247406,"2006",Pand in gebruik,,,,"0",pand.40e881a1-67a4-4cad-82df-6daf1643e268
"POLYGON ((4.21835868372383 51.6910944894977,4.21838572138595 51.6911155695565,4.21831948321791 51.6911483756145,4.21829259202503 51.691127225088,4.21835868372383 51.6910944894977))","0580100000248776",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248776,"1972",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.2267e119-3b82-4c5a-bb12-ae47358d3304
"POLYGON ((4.21188475816639 51.6903475899566,4.21201157575691 51.6903057678798,4.2120264116401 51.6903242818999,4.21205272100506 51.690355451126,4.2119215243302 51.6903976967457,4.21189312277352 51.6904075336756,4.21185010976422 51.6903584878469,4.21188475816639 51.6903475899566))","0580100000248777",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248777,"1860",Pand in gebruik,woonfunctie,"214","214","1",pand.89f42a27-3911-4e26-979e-c09e0adea937
"POLYGON ((4.21364628744387 51.6933853811725,4.21370049159809 51.6933706604709,4.21368270539005 51.693345375144,4.2136783671228 51.6933392009729,4.21378263628043 51.6933126305781,4.21380507833857 51.6932772038672,4.21385741759314 51.6932629947784,4.21388780258439 51.6932704276996,4.21390636870851 51.6932411108201,4.21390777135902 51.6932388955259,4.21396648581517 51.6932532643103,4.21399524117109 51.6932454530073,4.21401876871423 51.6932083201743,4.2140219596324 51.6932090982498,4.21407016744385 51.6932208896788,4.21408220254543 51.6932018989817,4.21428179897936 51.6931477059814,4.21428748010344 51.693146162782,4.21429429296307 51.6931478311064,4.21439512101175 51.6931725006645,4.21440897317908 51.6931922090794,4.214455593744 51.6932585315135,4.21443149988982 51.6932650771701,4.21442472628354 51.693266915073,4.21458397924424 51.6934934668339,4.2145908705457 51.6935032712401,4.21452638244317 51.6935207749473,4.2145543940693 51.6935606263036,4.2145433813555 51.693563617346,4.21389526180678 51.6937395819899,4.21382501126761 51.6936396183622,4.21380476954181 51.6936108475746,4.21375626661339 51.693541836198,4.21373571896151 51.693512594889,4.21365542462895 51.6933983723728,4.21364628744387 51.6933853811725))","0580100000247413",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247413,"1986",Pand in gebruik,"bijeenkomstfunctie,overige gebruiksfunctie","1624","1624","1",pand.82242d4e-1e62-4d4a-b5bb-a5daa860b1ae
"POLYGON ((4.21189312277352 51.6904075336756,4.2119215243302 51.6903976967457,4.21192953290607 51.6904067664189,4.21206013648917 51.6903656385018,4.21209906942134 51.6904186435526,4.21196512741368 51.6904585514243,4.21193723599224 51.6904231413297,4.21188846654085 51.6904381135048,4.21186930571068 51.6904151602931,4.21189312277352 51.6904075336756))","0580100000247414",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247414,"1860",Pand in gebruik,woonfunctie,"168","168","1",pand.0b5068e6-5ad5-42e1-80b0-82754cff6561
"POLYGON ((4.21198946875016 51.6906155871208,4.21200949060348 51.6906365802941,4.21204951967242 51.6906785754723,4.21200448074926 51.6907236453606,4.21192208024749 51.6906379594425,4.21198946875016 51.6906155871208))","0580100000247415",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247415,"1960",Pand in gebruik,overige gebruiksfunctie,"92","92","1",pand.4e0a2df2-09ac-4602-8604-e2dc3447418f
"POLYGON ((4.21179768658616 51.6913902753452,4.21180039296939 51.6913896552776,4.21180410340115 51.6913888025757,4.21180693019443 51.6913935683089,4.21180950768204 51.6913979090427,4.2118563166319 51.6913871781488,4.21188292785736 51.6914329131064,4.21190938297647 51.691426760235,4.21195163384585 51.6914957186761,4.2118919769218 51.6915093860252,4.21183482158102 51.6914156383019,4.21181932684302 51.6914180177785,4.21179768658616 51.6913902753452))","0580100000247416",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247416,"1915",Pand in gebruik,woonfunctie,"72","72","1",pand.3a9c3cc5-e766-4bfc-b785-5431e68781bd
"POLYGON ((4.21833164608688 51.6910734094327,4.21835868372383 51.6910944894977,4.21829259202503 51.691127225088,4.21826571531727 51.6911060746996,4.21833164608688 51.6910734094327))","0580100000247417",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247417,"1972",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.cc8eebbf-64f8-4f2d-b062-9e7a0932aa81
"POLYGON ((4.22230932964448 51.6958031209865,4.22223883261454 51.6958084875759,4.22224932411733 51.6958526933601,4.22212540557144 51.6959558263473,4.22205410467089 51.6959620657806,4.22206420798844 51.6960067351629,4.22148775211559 51.6960583688018,4.22140446846703 51.6957000089937,4.22226738592288 51.695622621468,4.22230932964448 51.6958031209865))","0580100000244907",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244907,"1997",Pand in gebruik,winkelfunctie,"2299","2299","1",pand.8bc1b713-73bc-4a05-b8ee-8da2a96ba9d1
"POLYGON ((4.21426655819507 51.6949972720532,4.2142372098559 51.6949760330733,4.21430909726457 51.6949376765302,4.21433823242322 51.6949587695285,4.21435126686401 51.6949681949886,4.21427939390341 51.6950065517022,4.21426655819507 51.6949972720532))","0580100000244911",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244911,"1953",Pand in gebruik,,,,"0",pand.fc9f9840-7181-459c-91e7-e991d67cf3b8
"POLYGON ((4.2079998959597 51.6917162815683,4.20803214121133 51.6917099811134,4.20805851136402 51.691761494662,4.20802628053939 51.6917677952696,4.2079998959597 51.6917162815683))","0580100000244912",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244912,"1981",Pand in gebruik,,,,"0",pand.8cab0f4a-92c4-4434-96a8-42077f0a80be
"POLYGON ((4.21248370135787 51.6914879234114,4.21257860072639 51.6914638939901,4.21258013206368 51.6914661926317,4.21262071818347 51.6914544731218,4.21263659340352 51.6914792180789,4.21259610150102 51.6914900935449,4.21261209917529 51.6915140217069,4.21251776551281 51.691539099589,4.21248370135787 51.6914879234114))","0580100000248781",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248781,"1956",Pand in gebruik,woonfunctie,"82","82","1",pand.c68c648a-cd48-4b76-a3e8-bad56086cf64
"POLYGON ((4.20945847182578 51.6912533746618,4.20951211331498 51.6912424437331,4.20952259002933 51.6912628109819,4.20946893340269 51.6912732113942,4.20945847182578 51.6912533746618))","0580100000248782",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248782,"1955",Pand in gebruik,,,,"0",pand.2c89840a-2e53-475f-a071-e956da83df00
"POLYGON ((4.21386185143337 51.6903808089936,4.21379078654144 51.6904044489976,4.21376130153096 51.6903702009785,4.2138321697754 51.6903463342897,4.21386185143337 51.6903808089936))","0580100000248783",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248783,"1970",Pand in gebruik,,,,"0",pand.4f1e5a66-6650-49a7-8692-4dbf9cf8cd8c
"POLYGON ((4.21512810695872 51.6939628510924,4.21516840251769 51.6940026004931,4.21507374017039 51.6940396598969,4.21505137128738 51.6940175830485,4.21502296374518 51.6940287061546,4.21500505158759 51.6940110337104,4.21512810695872 51.6939628510924))","0580100000248784",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248784,"1946",Pand in gebruik,woonfunctie,"69","69","1",pand.b8beaefe-e382-4ac5-958c-c063d1790c7b
"POLYGON ((4.21158085501503 51.6887940643431,4.2115014444725 51.6888183293284,4.21148154624853 51.6887931752499,4.21156095675736 51.688768910278,4.21158085501503 51.6887940643431))","0580100000248785",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248785,"1900",Pand in gebruik,,,,"0",pand.d7b616a9-cd21-4de0-8a61-56b520d3448d
"POLYGON ((4.21906363174758 51.6899663549978,4.21906630441259 51.6899715145433,4.21889563697222 51.6900056703928,4.21886722977201 51.689950830972,4.21897334636391 51.6899295871248,4.21897067394404 51.6899244185902,4.2190350067773 51.6899115404145,4.21904503607368 51.6899309045118,4.21898656223817 51.6899426096045,4.21900447139521 51.6899771992691,4.21906316332569 51.689965451396,4.21906363174758 51.6899663549978))","0580100000247836",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247836,"1972",Pand in gebruik,woonfunctie,"101","101","1",pand.e91c55bb-6452-475a-afa6-d0e895b9a9a4
"POLYGON ((4.21877156717146 51.6918554270947,4.21882886686828 51.6918265588096,4.21892967658156 51.6919034430885,4.218872420928 51.6919322848944,4.21877156717146 51.6918554270947))","0580100000247837",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247837,"1973",Pand in gebruik,woonfunctie,"141","141","1",pand.93ab1ca7-e075-4435-9843-da6662824934
"POLYGON ((4.22095417035835 51.6902685753727,4.22108875384247 51.6902803161314,4.22107835157094 51.6903264444784,4.22094376795246 51.6903147037074,4.22095417035835 51.6902685753727))","0580100000247838",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247838,"1975",Pand in gebruik,woonfunctie,"115","115","1",pand.8e530b4d-042c-4886-9ab0-3a28cd5bb652
"POLYGON ((4.20502605042722 51.6914827468914,4.2049879296572 51.6914315994397,4.20503899524805 51.6914168960055,4.20505700813036 51.6914410433345,4.20507713052373 51.6914680435867,4.20502605042722 51.6914827468914))","0580100000244919",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244919,"1915",Pand in gebruik,,,,"0",pand.2cce126b-f497-46a2-8e23-66e66ce1dc7a
"POLYGON ((4.20638447537577 51.6913422845333,4.20640852298338 51.6913757514851,4.20632799784791 51.6913981050244,4.20630395052286 51.6913646290693,4.20638447537577 51.6913422845333))","0580100000244920",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244920,"1983",Pand in gebruik,,,,"0",pand.7d8285cb-803c-4acb-9c9d-ba08dc91f3ca
"POLYGON ((4.21753843233283 51.6939982651769,4.21775981054127 51.6938769809545,4.21782088922067 51.6939180336396,4.21781845316641 51.6939193846785,4.21819884105044 51.6941864694309,4.21798220169549 51.6943051589387,4.21760032092758 51.6940359640699,4.2175955964232 51.6940385507519,4.21753843233283 51.6939982651769))","0580100000260174",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000260174,"2011",Pand in gebruik,"industriefunctie,sportfunctie","95","196","6",pand.8c10ca76-4d24-4a48-baa2-3a4a72b534d1
"POLYGON ((4.21674616899769 51.6902240151587,4.21678622340862 51.6902875473006,4.21669995487779 51.6903085560678,4.2166599005699 51.690245023897,4.21674616899769 51.6902240151587))","0580100000247861",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247861,"1969",Pand in gebruik,woonfunctie,"92","92","1",pand.e34d8cfc-8215-486b-9912-75cb0519c7e7
"POLYGON ((4.20940055432576 51.6896225004476,4.20945538780377 51.6896107095816,4.20949581735089 51.6896833092907,4.20944098379511 51.6896951001753,4.20940055432576 51.6896225004476))","0580100000248167",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248167,"1850",Pand in gebruik,,,,"0",pand.d91be4fc-03d4-40a0-aba0-54fccf3d501c
"POLYGON ((4.21431312749389 51.6949964619423,4.21431060000347 51.6949946387719,4.21437932880604 51.694957598949,4.21438243848785 51.6949598414555,4.21446064387338 51.6950164480866,4.21441620001518 51.6950401662874,4.21439170760575 51.6950224368505,4.2143671243138 51.6950355487738,4.21431312749389 51.6949964619423))","0580100000246768",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246768,"1997",Pand in gebruik,,,,"0",pand.e887e31e-a9af-463b-b06b-2ec1dfa054fe
"POLYGON ((4.2143283367402 51.694209079946,4.21430078527595 51.6941866184485,4.21437358390668 51.6941521184166,4.21440532845128 51.6941779928714,4.21442963620559 51.6941978059779,4.21435683754352 51.6942323060445,4.2143283367402 51.694209079946))","0580100000246769",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246769,"2004",Pand in gebruik,overige gebruiksfunctie,"19","19","2",pand.de51ad3d-bb72-4e8d-8ce2-322c2b930fac
"POLYGON ((4.22105214978702 51.6906275136046,4.22102392377795 51.6906115372405,4.22105488753773 51.6905908825369,4.22108281925155 51.6906070537277,4.22105214978702 51.6906275136046))","0580100000247839",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247839,"1975",Pand in gebruik,,,,"0",pand.b7a6b88b-1d37-4edd-98fa-aaf9053c95c9
"POLYGON ((4.22093422459001 51.6894618395058,4.22095570946524 51.6894509067412,4.22098403157577 51.6894726642006,4.22093777617803 51.6894968701889,4.2209054077783 51.6894738588675,4.22093132721637 51.6894597790718,4.22093422459001 51.6894618395058))","0580100000247840",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247840,"1978",Pand in gebruik,,,,"0",pand.d3c2bdbb-5600-4e20-90cc-5038a96e4b49
"POLYGON ((4.22096460166209 51.6902224473248,4.2210991707838 51.6902341789401,4.22108875384247 51.6902803161314,4.22095417035835 51.6902685753727,4.22096460166209 51.6902224473248))","0580100000247841",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247841,"1975",Pand in gebruik,woonfunctie,"115","115","1",pand.882a60f2-375a-4449-ba39-42b24ea5fbfc
"POLYGON ((4.21757940148639 51.691679868015,4.217666261616 51.6916589993346,4.21768020852714 51.6916812342967,4.21759345986007 51.6917022659081,4.21757940148639 51.691679868015))","0580100000247842",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247842,"1975",Pand in gebruik,,,,"0",pand.75225c01-6476-4dfc-bd4d-daec46e5d2da
"POLYGON ((4.217666261616 51.6916589993346,4.21757940148639 51.691679868015,4.21757777633414 51.6916772718571,4.21756483689182 51.6916804057448,4.21754893108892 51.6916550588874,4.21768964995279 51.6916209474867,4.21770530599508 51.6916458873124,4.21766427490057 51.6916558422311,4.217666261616 51.6916589993346))","0580100000247843",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247843,"1975",Pand in gebruik,,,,"0",pand.7585f2b5-5e3e-4775-bb56-b3c6adc19ef9
"POLYGON ((4.21756884881962 51.6900808366307,4.21766775976506 51.6900614187372,4.2177034760012 51.6901316761753,4.21763378478557 51.6901453540946,4.21765258529125 51.6901823530156,4.21762336540109 51.690188093024,4.21762224596347 51.6901883155661,4.21760319682323 51.6901508646922,4.2176043307197 51.6901506422948,4.21756884881962 51.6900808366307))","0580100000247844",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247844,"1971",Pand in gebruik,woonfunctie,"92","92","1",pand.a5bfe14d-e100-4fb8-97af-3dbfcae0c0c1
"POLYGON ((4.21746469099474 51.6910051724372,4.21744337602324 51.6909893361452,4.21750384523049 51.69095814497,4.21752496229058 51.6909749231504,4.21752767316566 51.6909735658737,4.21761424378182 51.6910399264704,4.2175514943321 51.6910714814689,4.21752236376989 51.6910491307996,4.21746868250443 51.6910756704028,4.21743851902327 51.6910183140679,4.21746469099474 51.6910051724372))","0580100000247845",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247845,"1993",Pand in gebruik,woonfunctie,"133","133","1",pand.c2d0db5a-082b-4f7d-a1e2-29f34720c8c5
